,ID,JSON_String,JSON_Dict,time_of_day,reason,vehicles
3447,78324888,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}",night,External influences,"['Car', 'Special Vehicle']"
3448,91952826,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,Speed,"['Car', 'Commercial Vehicle']"
3449,92325095,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}",night,External influences,"['Car', 'Commercial Vehicle']"
3450,92324417,"{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}",morning,['Collision'],"['Car', 'Commercial Vehicle', 'Commercial Vehicle']"
3451,96748592,"{'time_of_day': 'afternoon', 'reason': ['Negligence', 'Negligence'], 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': ['Negligence', 'Negligence'], 'vehicles': ['Car']}",afternoon,"['Negligence', 'Negligence']",['Car']
3452,92314707,"{'time_of_day': 'morning', 'reason': ['External influences'], 'vehicles': ['Car', 'Commercial Vehicle', 'Special Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': ['External influences'], 'vehicles': ['Car', 'Commercial Vehicle', 'Special Vehicle', 'Commercial Vehicle']}",morning,['External influences'],"['Car', 'Commercial Vehicle', 'Special Vehicle', 'Commercial Vehicle']"
3453,90651877,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
3454,91674582,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Car', 'Commercial Vehicle']}",NA,NA,"['Car', 'Car', 'Commercial Vehicle']"
3455,72014086,"{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Car', 'Commercial Vehicle']}",night,['External influences'],"['Car', 'Commercial Vehicle']"
3456,91502848,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle', 'Two-Wheeler', 'Special Vehicle']}",NA,NA,"['Car', 'Special Vehicle', 'Two-Wheeler', 'Special Vehicle']"
3457,74049430,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle']}",NA,NA,"['Car', 'Commercial Vehicle']"
3458,78666723,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}",evening,External influences,['Car']
3459,87786544,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car']}",night,External influences,['Car']
3460,88679350,"{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Car', 'Two-Wheeler']}",night,['External influences'],"['Car', 'Two-Wheeler']"
3461,95565847,"{'time_of_day': 'morning', 'reason': 'Visibility', 'vehicles': ['Special Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Visibility', 'vehicles': ['Special Vehicle', 'Commercial Vehicle']}",morning,Visibility,"['Special Vehicle', 'Commercial Vehicle']"
3462,93628476,"{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'Collision', 'vehicles': ['Car']}",NA,Collision,['Car']
3463,76182701,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Special Vehicle']}",NA,NA,"['Car', 'Special Vehicle']"
3464,93605478,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}",night,External influences,"['Car', 'Commercial Vehicle']"
3465,92263357,"{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Car', 'Special Vehicle']}",morning,Collision,"['Car', 'Special Vehicle']"
3466,93604340,"{'time_of_day': 'night', 'reason': 'Driving Under Influence', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Driving Under Influence', 'vehicles': ['Car']}",night,Driving Under Influence,['Car']
3467,88131728,"{'time_of_day': 'afternoon', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': 'Negligence', 'vehicles': ['Car']}",afternoon,Negligence,['Car']
3468,89602894,"{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'Negligence', 'vehicles': ['Car']}",NA,Negligence,['Car']
3469,93262590,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car', 'Two-Wheeler']}",evening,External influences,"['Car', 'Two-Wheeler']"
3470,94954716,"{'time_of_day': 'afternoon', 'reason': ['Negligence'], 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Car']}","{'time_of_day': 'afternoon', 'reason': ['Negligence'], 'vehicles': ['Commercial Vehicle', 'Two-Wheeler', 'Car']}",afternoon,['Negligence'],"['Commercial Vehicle', 'Two-Wheeler', 'Car']"
3471,91846555,"{'time_of_day': 'morning', 'reason': ['Collision', 'Speed'], 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': ['Collision', 'Speed'], 'vehicles': ['Car']}",morning,"['Collision', 'Speed']",['Car']
3472,91846448,"{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Two-Wheeler', 'Car']}",night,['Speed'],"['Two-Wheeler', 'Car']"
3473,91844286,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle', 'Special Vehicle']}",NA,NA,"['Car', 'Commercial Vehicle', 'Special Vehicle']"
3474,89416459,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
3475,91413340,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
3476,91406159,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car', 'Commercial Vehicle']}",NA,NA,"['Car', 'Commercial Vehicle']"
3477,79103832,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}",evening,External influences,['Car']
3478,76679819,"{'time_of_day': 'night', 'reason': ['Driving Under Influence', 'Speed'], 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': ['Driving Under Influence', 'Speed'], 'vehicles': ['Car']}",night,"['Driving Under Influence', 'Speed']",['Car']
3479,94930203,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,External influences,"['Car', 'Commercial Vehicle']"
3480,92737753,"{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car']}",NA,['Speed'],['Car']
3481,91822335,"{'time_of_day': 'morning', 'reason': 'Visibility', 'vehicles': ['Car', 'Car']}","{'time_of_day': 'morning', 'reason': 'Visibility', 'vehicles': ['Car', 'Car']}",morning,Visibility,"['Car', 'Car']"
3482,88194811,"{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler']}","{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle', 'Two-Wheeler']}",night,['Speed'],"['Car', 'Commercial Vehicle', 'Two-Wheeler']"
3483,74584509,"{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}",afternoon,External influences,['Car']
3484,77900302,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}",night,Collision,"['Car', 'Commercial Vehicle']"
3485,75982297,"{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': ['Negligence'], 'vehicles': ['Car']}",night,['Negligence'],['Car']
3486,71797815,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,Negligence,"['Car', 'Commercial Vehicle']"
3487,89584104,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
3488,90492941,"{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'NA', 'reason': ['Speed'], 'vehicles': ['Car', 'Special Vehicle']}",NA,['Speed'],"['Car', 'Special Vehicle']"
3489,72313430,"{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car']}",night,Negligence,['Car']
3490,75928734,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Two-Wheeler', 'Car']}",evening,External influences,"['Two-Wheeler', 'Car']"
3491,88132673,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}",morning,External influences,"['Car', 'Special Vehicle']"
3492,75528252,"{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': ['External influences'], 'vehicles': ['Car']}",night,['External influences'],['Car']
3493,93866981,"{'time_of_day': 'afternoon', 'reason': ['Speed'], 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'afternoon', 'reason': ['Speed'], 'vehicles': ['Car', 'Special Vehicle']}",afternoon,['Speed'],"['Car', 'Special Vehicle']"
3494,75899985,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
3495,89335427,"{'time_of_day': 'NA', 'reason': ['Collision', 'Collision'], 'vehicles': ['Two-Wheeler', 'Car', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': ['Collision', 'Collision'], 'vehicles': ['Two-Wheeler', 'Car', 'Commercial Vehicle']}",NA,"['Collision', 'Collision']","['Two-Wheeler', 'Car', 'Commercial Vehicle']"
3496,71250054,"{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'External influences', 'vehicles': ['Car']}",evening,External influences,['Car']
3497,91503189,"{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car']}",night,Negligence,['Car']
3498,88509767,"{'time_of_day': ['night', 'night'], 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler']}","{'time_of_day': ['night', 'night'], 'reason': ['Speed'], 'vehicles': ['Car', 'Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler']}","['night', 'night']",['Speed'],"['Car', 'Two-Wheeler', 'Commercial Vehicle', 'Two-Wheeler']"
3499,79250120,"{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle', 'Special Vehicle']}","{'time_of_day': 'night', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle', 'Special Vehicle']}",night,External influences,"['Car', 'Commercial Vehicle', 'Special Vehicle']"
3500,93844774,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,Negligence,"['Car', 'Commercial Vehicle']"
3501,92114928,"{'time_of_day': 'night', 'reason': ['Collision', 'External influences'], 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': ['Collision', 'External influences'], 'vehicles': ['Car']}",night,"['Collision', 'External influences']",['Car']
3502,91272490,"{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}","{'time_of_day': 'morning', 'reason': 'Negligence', 'vehicles': ['Car']}",morning,Negligence,['Car']
3503,91266889,"{'time_of_day': 'evening', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'evening', 'reason': ['Collision'], 'vehicles': ['Car', 'Commercial Vehicle']}",evening,['Collision'],"['Car', 'Commercial Vehicle']"
3504,93129503,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Two-Wheeler']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Two-Wheeler']}",morning,External influences,"['Car', 'Two-Wheeler']"
3505,73432529,"{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'morning', 'reason': 'Speed', 'vehicles': ['Car', 'Commercial Vehicle']}",morning,Speed,"['Car', 'Commercial Vehicle']"
3506,74739985,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}",night,Collision,"['Car', 'Commercial Vehicle']"
3507,73360286,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
3508,93441959,"{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Special Vehicle', 'Car']}","{'time_of_day': 'morning', 'reason': ['Collision'], 'vehicles': ['Special Vehicle', 'Car']}",morning,['Collision'],"['Special Vehicle', 'Car']"
3509,70026134,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car']}",night,Collision,['Car']
3510,92609904,"{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}","{'time_of_day': 'NA', 'reason': 'NA', 'vehicles': ['Car']}",NA,NA,['Car']
3511,92069252,"{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}",night,Negligence,"['Car', 'Commercial Vehicle']"
3512,91408473,"{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'NA', 'reason': 'External influences', 'vehicles': ['Car', 'Commercial Vehicle', 'Commercial Vehicle']}",NA,External influences,"['Car', 'Commercial Vehicle', 'Commercial Vehicle']"
3513,90385166,"{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'Collision', 'vehicles': ['Car', 'Commercial Vehicle']}",night,Collision,"['Car', 'Commercial Vehicle']"
3514,79358894,"{'time_of_day': ['morning', 'night'], 'reason': ['Collision', 'Driving Under Influence', 'Speed'], 'vehicles': ['Car', 'Special Vehicle', 'Car']}","{'time_of_day': ['morning', 'night'], 'reason': ['Collision', 'Driving Under Influence', 'Speed'], 'vehicles': ['Car', 'Special Vehicle', 'Car']}","['morning', 'night']","['Collision', 'Driving Under Influence', 'Speed']","['Car', 'Special Vehicle', 'Car']"
3515,91408746,"{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['Speed'], 'vehicles': ['Car', 'Commercial Vehicle']}",night,['Speed'],"['Car', 'Commercial Vehicle']"
3516,88016344,"{'time_of_day': 'afternoon', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'afternoon', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}",afternoon,Collision,"['Two-Wheeler', 'Car']"
3517,91408678,"{'time_of_day': 'night', 'reason': ['Collision', 'External influences'], 'vehicles': ['Commercial Vehicle', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': ['Collision', 'External influences'], 'vehicles': ['Commercial Vehicle', 'Commercial Vehicle']}",night,"['Collision', 'External influences']","['Commercial Vehicle', 'Commercial Vehicle']"
3518,91674172,"{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}","{'time_of_day': 'morning', 'reason': 'Collision', 'vehicles': ['Two-Wheeler', 'Car']}",morning,Collision,"['Two-Wheeler', 'Car']"
3519,94774278,"{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}","{'time_of_day': 'night', 'reason': 'Negligence', 'vehicles': ['Car', 'Commercial Vehicle']}",night,Negligence,"['Car', 'Commercial Vehicle']"
3520,73218851,"{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}","{'time_of_day': 'afternoon', 'reason': 'External influences', 'vehicles': ['Car']}",afternoon,External influences,['Car']
3521,95952365,"{'time_of_day': 'evening', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'evening', 'reason': 'Speed', 'vehicles': ['Car']}",evening,Speed,['Car']
3522,89167641,"{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}","{'time_of_day': 'morning', 'reason': 'External influences', 'vehicles': ['Car', 'Special Vehicle']}",morning,External influences,"['Car', 'Special Vehicle']"
3523,93403991,"{'time_of_day': 'night', 'reason': 'Speed', 'vehicles': ['Car']}","{'time_of_day': 'night', 'reason': 'Speed', 'vehicles': ['Car']}",night,Speed,['Car']
